fea_ind,fea_name,group,CHR,MAPINFO,gene_set,Lasso,ENet,SGLasso,CDReg,rank,diff_loc
35518,cg19478111,959,11,73359987,PLEKHB1,0.0,0.0,0.0,0.0,36775,2911
35519,cg22632987,959,11,73362898,PLEKHB1,0.0,0.0,0.0,0.0,36776,8903
35520,cg27005935,959,11,73371801,PLEKHB1,0.0,0.0,0.0,0.0,36777,477
35521,cg23931323,959,11,73372278,PLEKHB1,0.0,0.0,0.0,0.0,36778,201
35522,cg09185399,959,11,73372479,PLEKHB1,0.0,0.0,0.0,0.0,36779,197
35523,cg10547005,959,11,73372676,PLEKHB1,0.0,0.0,0.0,0.0,36780,3465884
35524,cg08294946,960,11,76838560,MYO7A,0.0,0.0,0.0,0.0,36781,631
35525,cg08036798,960,11,76839191,MYO7A,0.0,0.0,0.0,0.0,36782,285
35526,cg06334307,960,11,76839476,MYO7A,0.0,0.0,0.0,0.0,36783,765
35527,cg26952188,960,11,76840241,MYO7A,0.0,0.0,0.0,0.0,36784,7813
35528,cg02174203,960,11,76848054,MYO7A,0.0,0.0,0.0,0.0,36785,1047
35529,cg10321236,960,11,76849101,MYO7A,0.0,0.0,0.0,0.0,36786,223
35530,cg23533513,960,11,76849324,MYO7A,0.0,0.0,0.0,0.0,36787,127
35531,cg15638292,960,11,76849451,MYO7A,0.0,0.0,0.0,0.0,36788,113
35532,cg03908908,960,11,76849564,MYO7A,0.0,0.0,0.0,0.0,36789,787
35533,cg15500478,960,11,76850351,MYO7A,0.0,0.0,0.0,0.0,36790,8659
35534,cg20852226,960,11,76859010,MYO7A,0.0,0.0,0.0,0.0,36791,377
35535,cg03603211,960,11,76859387,MYO7A,0.0,0.0,0.0,0.0,36792,2598
35536,cg20740339,960,11,76861985,MYO7A,0.0,0.0,0.0,0.0,36793,20446
35537,cg04664643,960,11,76882431,MYO7A,0.0,0.0,0.0,0.0,36794,8353
35538,cg15559086,960,11,76890784,MYO7A,0.0,0.0,0.0,0.0,36795,69
35539,cg27624702,960,11,76890853,MYO7A,0.0,0.0,0.0,0.0,36796,132
35540,cg22320059,960,11,76890985,MYO7A,0.0,0.0,0.0,0.0,36797,10086
35541,cg23600517,960,11,76901071,MYO7A,0.0,0.0,0.0,0.0,36798,91
35542,cg15034237,960,11,76901162,MYO7A,0.0,0.0,0.0,0.0,36799,26
35543,cg19248256,960,11,76901188,MYO7A,0.0,0.0,0.0,0.0,36800,1804
35544,cg04367164,960,11,76902992,MYO7A,0.0,0.0,0.0,0.0,36801,142
35545,cg24852442,960,11,76903134,MYO7A,0.0,0.0,0.0,0.0,36802,22860
35546,cg15596647,960,11,76925994,MYO7A,0.0,0.0,0.0,0.0,36803,1439387
35547,cg02594183,961,11,78365381,ODZ4,0.0,0.0,0.0,0.0,36804,3796
35548,cg07340447,961,11,78369177,ODZ4,0.0,0.0,0.0,0.0,36805,130
35549,cg12986485,961,11,78369307,ODZ4,0.0,0.0,0.0,0.0,36806,68
35550,cg01233306,961,11,78369375,ODZ4,0.0,0.0,0.0,0.0,36807,1671
35551,cg13493005,961,11,78371046,ODZ4,0.0,0.0,0.0,0.0,36808,1247
35552,cg14060865,961,11,78372293,ODZ4,0.0,0.0,0.0,0.0,36809,8306
35553,cg12051260,961,11,78380599,ODZ4,0.0,0.0,0.0,0.0,36810,193
35554,cg12851789,961,11,78380792,ODZ4,0.0,0.0,0.0,0.0,36811,26
35555,cg25487430,961,11,78380818,ODZ4,0.0,0.0,0.0,0.0,36812,303
35556,cg23982226,961,11,78381121,ODZ4,0.0,0.0,0.0,0.0,36813,102
35557,cg15354625,961,11,78381223,ODZ4,0.0,0.0,0.0,0.0,36814,5967
35558,cg01943983,961,11,78387190,ODZ4,0.0,0.0,0.0,0.0,36815,62
35559,cg08683012,961,11,78387252,ODZ4,0.0,0.0,0.0,0.0,36816,38
35560,cg15006118,961,11,78387290,ODZ4,0.0,0.0,0.0,0.0,36817,97
35561,cg09286493,961,11,78387387,ODZ4,0.0,0.0,0.0,0.0,36818,36
35562,cg07233109,961,11,78387423,ODZ4,0.0,0.0,0.0,0.0,36819,26042
35563,cg15678386,961,11,78413465,ODZ4,0.0,0.0,0.0,0.0,36820,131
35564,cg26879899,961,11,78413596,ODZ4,0.0,0.0,0.0,0.0,36821,18
35565,cg13062618,961,11,78413614,ODZ4,0.0,0.0,0.0,0.0,36822,13262
35566,cg11426603,961,11,78426876,ODZ4,0.0,0.0,0.0,0.0,36823,71115
35567,cg12643458,961,11,78497991,ODZ4,0.0,0.0,0.0,0.0,36824,44
35568,cg14417468,961,11,78498035,ODZ4,0.0,0.0,0.0,0.0,36825,11612
35569,cg24277007,961,11,78509647,ODZ4,0.0,0.0,0.0,0.0,36826,12058
35570,cg18224993,961,11,78521705,ODZ4,0.0,0.0,0.0,0.0,36827,2343
35571,cg13242944,961,11,78524048,ODZ4,0.0,0.0,0.0,0.0,36828,6597
35572,cg05797821,961,11,78530645,ODZ4,0.0,0.0,0.0,0.0,36829,3427
35573,cg10775595,961,11,78534072,ODZ4,0.0,0.0,0.0,0.0,36830,8876
35574,cg23361764,961,11,78542948,ODZ4,0.0,0.0,0.0,0.0,36831,7001
35575,cg14565764,961,11,78549949,ODZ4,0.0,0.0,0.0,0.0,36832,1849
35576,cg03599147,961,11,78551798,ODZ4,0.0,0.0,0.0,0.0,36833,16211
35577,cg10365900,961,11,78568009,ODZ4,0.0,0.0,0.0,0.0,36834,11568
35578,cg08734703,961,11,78579577,ODZ4,0.0,0.0,0.0,0.0,36835,17113
35579,cg08017233,961,11,78596690,ODZ4,0.0,0.0,0.0,0.0,36836,17549
35580,cg18431910,961,11,78614239,ODZ4,0.0,0.0,0.0,0.0,36837,120
35581,cg15765817,961,11,78614359,ODZ4,0.0,0.0,0.0,0.0,36838,163
35582,cg13228701,961,11,78614522,ODZ4,0.0,0.0,0.0,0.0,36839,1918
35583,cg17996830,961,11,78616440,ODZ4,0.0,0.0,0.0,0.0,36840,2132
35584,cg13787610,961,11,78618572,ODZ4,0.0,0.0,0.0,0.0,36841,45115
35585,cg01665408,961,11,78663687,ODZ4,0.0,0.0,0.0,0.0,36842,5490
35586,cg19407682,961,11,78669177,ODZ4,0.0,0.0,0.0,0.0,36843,3896
35587,cg12162138,961,11,78673073,ODZ4,0.0,0.0,0.0,0.0,36844,27
35588,cg17542408,961,11,78673100,ODZ4,0.0,0.0,0.0,0.0,36845,112
35589,cg16235582,961,11,78673212,ODZ4,0.0,0.0,0.0,0.0,36846,78
35590,cg06330691,961,11,78673290,ODZ4,0.0,0.0,0.0,0.0,36847,57007
35591,cg05942610,961,11,78730297,ODZ4,0.0,0.0,0.0,0.0,36848,7157
35592,cg24070541,961,11,78737454,ODZ4,0.0,0.0,0.0,0.0,36849,872
35593,cg09966895,961,11,78738326,ODZ4,0.0,0.0,0.0,0.0,36850,17949
35594,cg22318139,961,11,78756275,ODZ4,0.0,0.0,0.0,0.0,36851,23973
35595,cg03825175,961,11,78780248,ODZ4,0.0,0.0,0.0,0.0,36852,452
35596,cg10030504,961,11,78780700,ODZ4,0.0,0.0,0.0,0.0,36853,163
35597,cg24208325,961,11,78780863,ODZ4,0.0,0.0,0.0,0.0,36854,120
35598,cg10933002,961,11,78780983,ODZ4,0.0,0.0,0.0,0.0,36855,18408
35599,cg20480334,961,11,78799391,ODZ4,0.0,0.0,0.0,0.0,36856,10433
35600,cg04212127,961,11,78809824,ODZ4,0.0,0.0,0.0,0.0,36857,74979
35601,cg25198661,961,11,78884803,ODZ4,0.0,0.0,0.0,0.0,36858,16093
35602,cg11172483,961,11,78900896,ODZ4,0.0,0.0,0.0,0.0,36859,3579
35603,cg14762722,961,11,78904475,ODZ4,0.0,0.0,0.0,0.0,36860,49792
35604,cg14098737,961,11,78954267,ODZ4,0.0,0.0,0.0,0.0,36861,1352
35605,cg26452771,961,11,78955619,ODZ4,0.0,0.0,0.0,0.0,36862,25220
35606,cg11251728,961,11,78980839,ODZ4,0.0,0.0,0.0,0.0,36863,220
35607,cg17146918,961,11,78981059,ODZ4,0.0,0.0,0.0,0.0,36864,810
35608,cg25783326,961,11,78981869,ODZ4,0.0,0.0,0.0,0.0,36865,4502
35609,cg11179180,961,11,78986371,ODZ4,0.0,0.0,0.0,0.0,36866,37640
35610,cg21765235,961,11,79024011,ODZ4,0.0,0.0,0.0,0.0,36867,8608
35611,cg05340269,961,11,79032619,ODZ4,0.0,0.0,0.0,0.0,36868,10187
35612,cg23279192,961,11,79042806,ODZ4,0.0,0.0,0.0,0.0,36869,61963
35613,cg18222192,961,11,79104769,ODZ4,0.0,0.0,0.0,0.0,36870,3300
35614,cg12830752,961,11,79108069,ODZ4,0.0,0.0,0.0,0.0,36871,7637
35615,cg08115371,961,11,79115706,ODZ4,0.0,0.0,0.0,0.0,36872,8865
35616,cg08794954,961,11,79124571,ODZ4,0.0,0.0,0.0,0.0,36873,15876
35617,cg27643190,961,11,79140447,ODZ4,0.0,0.0,0.0,0.0,36874,7305
35618,cg15310583,961,11,79147752,ODZ4,0.0,0.0,0.0,0.0,36875,431
35619,cg03970849,961,11,79148183,ODZ4,0.0,0.0,0.0,0.0,36876,187
35620,cg11862642,961,11,79148370,ODZ4,0.0,0.0,0.0,0.0,36877,132
35621,cg05454619,961,11,79148502,ODZ4,0.0,0.0,0.0,0.0,36878,46
35622,cg19842216,961,11,79148548,ODZ4,0.0,0.0,0.0,0.0,36879,341
35623,cg17579825,961,11,79148889,ODZ4,0.0,0.0,0.0,0.0,36880,815
35624,cg08913922,961,11,79149704,ODZ4,0.0,0.0,0.0,0.0,36881,156
35625,cg11968091,961,11,79149860,ODZ4,0.0,0.0,0.0,0.0,36882,181
35626,cg03648711,961,11,79150041,ODZ4,0.0,0.0,0.0,0.0,36883,264
35627,cg19884965,961,11,79150305,ODZ4,0.0,0.0,0.0,0.0,36884,106
35628,cg14309111,961,11,79150411,ODZ4,0.0,0.0,0.0,0.0,36885,182
35629,cg14294793,961,11,79150593,ODZ4,0.0,0.0,0.0,0.0,36886,313
35630,cg01149449,961,11,79150906,ODZ4,0.0,0.0,0.0,0.0,36887,282
35631,cg12841273,961,11,79151188,ODZ4,0.0,0.0,0.0,0.0,36888,14
35632,cg14697835,961,11,79151202,ODZ4,0.0,0.0,0.0,0.0,36889,409
35633,cg06892009,961,11,79151611,ODZ4,0.0,0.0,0.0,0.0,36890,108
35634,cg04983516,961,11,79151719,ODZ4,0.0,0.0,0.0,0.0,36891,72
35635,cg05218311,961,11,79151791,ODZ4,0.0,0.0,0.0,0.0,36892,20
35636,cg09673208,961,11,79151811,ODZ4,0.0,0.0,0.0,0.0,36893,3
35637,cg05099909,961,11,79151814,ODZ4,0.0,0.0,0.0,0.0,36894,288
35638,cg12246510,961,11,79152102,ODZ4,0.0,0.0,0.0,0.0,36895,10
35639,cg02409108,961,11,79152112,ODZ4,0.0,0.0,0.0,0.0,36896,709
35640,cg22782986,961,11,79152821,ODZ4,0.0,0.0,0.0,0.0,36897,4016372
35641,cg26449294,962,11,83169193,DLG2,0.0,0.0,0.0,0.0,36898,27527
35642,cg09021274,962,11,83196720,DLG2,0.0,0.0,0.0,0.0,36899,24904
35643,cg24182581,962,11,83221624,DLG2,0.0,0.0,0.0,0.0,36900,29991
35644,cg20522104,962,11,83251615,DLG2,0.0,0.0,0.0,0.0,36901,27059
35645,cg24892473,962,11,83278674,DLG2,0.0,0.0,0.0,0.0,36902,6231
35646,cg09080874,962,11,83284905,DLG2,0.0,0.0,0.0,0.0,36903,87809
35647,cg27373604,962,11,83372714,DLG2,0.0,0.0,0.0,0.0,36904,20348
35648,cg13572369,962,11,83393062,DLG2,0.0,0.0,0.0,0.0,36905,282
35649,cg05228186,962,11,83393344,DLG2,0.0,0.0,0.0,0.0,36906,226
35650,cg08432013,962,11,83393570,DLG2,0.0,0.0,0.0,0.0,36907,107
35651,cg04923194,962,11,83393677,DLG2,0.0,0.0,0.0,0.0,36908,397
35652,cg23424158,962,11,83394074,DLG2,0.0,0.0,0.0,0.0,36909,685
35653,cg19942977,962,11,83394759,DLG2,0.0,0.0,0.0,0.0,36910,9732
35654,cg01647560,962,11,83404491,DLG2,0.0,0.0,0.0,0.0,36911,97252
35655,cg02146412,962,11,83501743,DLG2,0.0,0.0,0.0,0.0,36912,89
35656,cg04412099,962,11,83501832,DLG2,0.0,0.0,0.0,0.0,36913,279
35657,cg26636103,962,11,83502111,DLG2,0.0,0.0,0.0,0.0,36914,121
35658,cg04223179,962,11,83502232,DLG2,0.0,0.0,0.0,0.0,36915,24372
35659,cg02675969,962,11,83526604,DLG2,0.0,0.0,0.0,0.0,36916,163983
35660,cg15268290,962,11,83690587,DLG2,0.0,0.0,0.0,0.0,36917,293704
35661,cg22802812,962,11,83984291,DLG2,0.0,0.0,0.0,0.0,36918,285
35662,cg18406570,962,11,83984576,DLG2,0.0,0.0,0.0,0.0,36919,783
35663,cg22327312,962,11,83985359,DLG2,0.0,0.0,0.0,0.0,36920,43023
35664,cg17524136,962,11,84028382,DLG2,0.0,0.0,0.0,0.0,36921,180
35665,cg01966922,962,11,84028562,DLG2,0.0,0.0,0.0,0.0,36922,20
35666,cg21578457,962,11,84028582,DLG2,0.0,0.0,0.0,0.0,36923,357890
35667,cg05405389,962,11,84386472,DLG2,0.0,0.0,0.0,0.0,36924,16994
35668,cg18023263,962,11,84403466,DLG2,0.0,0.0,0.0,0.0,36925,28069
35669,cg07434402,962,11,84431535,DLG2,0.0,0.0,0.0,0.0,36926,315
35670,cg13852218,962,11,84431850,DLG2,0.0,0.0,0.0,0.0,36927,68
35671,cg19590063,962,11,84431918,DLG2,0.0,0.0,0.0,0.0,36928,52
35672,cg20864389,962,11,84431970,DLG2,0.0,0.0,0.0,0.0,36929,342
35673,cg18221021,962,11,84432312,DLG2,0.0,0.0,0.0,0.0,36930,201814
35674,cg00846036,962,11,84634126,DLG2,0.0,0.0,0.0,0.0,36931,62
35675,cg07520269,962,11,84634188,DLG2,0.0,0.0,0.0,0.0,36932,221
35676,cg25066281,962,11,84634409,DLG2,0.0,0.0,0.0,0.0,36933,172
35677,cg17202519,962,11,84634581,DLG2,0.0,0.0,0.0,0.0,36934,34
35678,cg02208793,962,11,84634615,DLG2,0.0,0.0,0.0,0.0,36935,5
35679,cg10901805,962,11,84634620,DLG2,0.0,0.0,0.0,0.0,36936,1286
35680,cg14716968,962,11,84635906,DLG2,0.0,0.0,0.0,0.0,36937,23328
35681,cg22907295,962,11,84659234,DLG2,0.0,0.0,0.0,0.0,36938,104029
35682,cg25720969,962,11,84763263,DLG2,0.0,0.0,0.0,0.0,36939,66364
35683,cg09869678,962,11,84829627,DLG2,0.0,0.0,0.0,0.0,36940,227326
35684,cg19937212,962,11,85056953,DLG2,0.0,0.0,0.0,0.0,36941,14140
35685,cg02214470,962,11,85071093,DLG2,0.0,0.0,0.0,0.0,36942,171461
35686,cg02275784,962,11,85242554,DLG2,0.0,0.0,0.0,0.0,36943,928468
35687,cg22266072,963,11,86171022,ME3,0.0,0.0,0.0,0.0,36944,17805
35688,cg20338426,963,11,86188827,ME3,0.0,0.0,0.0,0.0,36945,18240
35689,cg01738457,963,11,86207067,ME3,0.0,0.0,0.0,0.0,36946,17343
35690,cg27309871,963,11,86224410,ME3,0.0,0.0,0.0,0.0,36947,6254
35691,cg03778207,963,11,86230664,ME3,0.0,0.0,0.0,0.0,36948,38986
35692,cg18355311,963,11,86269650,ME3,0.0,0.0,0.0,0.0,36949,20631
35693,cg20151452,963,11,86290281,ME3,0.0,0.0,0.0,0.0,36950,14007
35694,cg21067465,963,11,86304288,ME3,0.0,0.0,0.0,0.0,36951,39643
35695,cg19918734,963,11,86343931,ME3,0.0,0.0,0.0,0.0,36952,6203
35696,cg12328429,963,11,86350134,ME3,0.0,0.0,0.0,0.0,36953,32766
35697,cg09193479,963,11,86382900,ME3,0.0,0.0,0.0,0.0,36954,282
35698,cg07560096,963,11,86383182,ME3,0.0,0.0,0.0,0.0,36955,54
35699,cg13391116,963,11,86383236,ME3,0.0,0.0,0.0,0.0,36956,5
35700,cg14881618,963,11,86383241,ME3,0.0,0.0,0.0,0.0,36957,14
35701,cg11953383,963,11,86383255,ME3,0.0,0.0,0.0,0.0,36958,45
35702,cg20334849,963,11,86383300,ME3,0.0,0.0,0.0,0.0,36959,130
35703,cg00474723,963,11,86383430,ME3,0.0,0.0,0.0,0.0,36960,34
35704,cg10160397,963,11,86383464,ME3,0.0,0.0,0.0,0.0,36961,2
35705,cg08477594,963,11,86383466,ME3,0.0,0.0,0.0,0.0,36962,12
35706,cg03953500,963,11,86383478,ME3,0.0,0.0,0.0,0.0,36963,107
35707,cg09645888,963,11,86383585,ME3,0.0,0.0,0.0,0.0,36964,111
35708,cg02493602,963,11,86383696,ME3,0.0,0.0,0.0,0.0,36965,27
35709,cg15698545,963,11,86383723,ME3,0.0,0.0,0.0,0.0,36966,38
35710,cg14883291,963,11,86383761,ME3,0.0,0.0,0.0,0.0,36967,909
35711,cg09416908,963,11,86384670,ME3,0.0,0.0,0.0,0.0,36968,5699342
35712,cg15329510,964,11,92084012,FAT3,0.0,0.0,0.0,0.0,36969,1521
35713,cg01056808,964,11,92085533,FAT3,0.01549118112155645,0.01228011394458435,0.004334839114286535,0.0,36970,24729
35714,cg15705971,964,11,92110262,FAT3,0.0,0.0,0.002877660916122294,0.0,36971,31726
35715,cg20397237,964,11,92141988,FAT3,0.005030182560312959,0.00954484713215317,0.005377389498957351,0.0,36972,8134
35716,cg06159296,964,11,92150122,FAT3,0.0,0.0,0.0,0.0,36973,116615
35717,ch.11.91906385F,964,11,92266737,FAT3,0.0,0.0,0.0,0.0,36974,135513
35718,cg26929280,964,11,92402250,FAT3,0.0,0.0,0.0,0.0,36975,96546
35719,cg04907084,964,11,92498796,FAT3,0.0,0.0,0.0,0.0,36976,13193
35720,cg03171882,964,11,92511989,FAT3,0.0,0.0,0.0,0.0,36977,14098
35721,cg02027780,964,11,92526087,FAT3,0.0,0.0,0.0,0.0,36978,46253
35722,cg11425977,964,11,92572340,FAT3,0.0,0.0,0.0,0.0,36979,377
35723,cg08778805,964,11,92572717,FAT3,0.0,0.0,0.0,0.0,36980,4836
35724,cg24168798,964,11,92577553,FAT3,0.0,0.0,0.0,0.0,36981,110
35725,cg04362211,964,11,92577663,FAT3,0.0,0.0,0.0,0.0,36982,202
35726,cg16825545,964,11,92577865,FAT3,0.0,0.0,0.0,0.0,36983,19377
35727,cg24616296,964,11,92597242,FAT3,0.0,0.0,0.0,0.0,36984,1447
35728,cg22659564,964,11,92598689,FAT3,0.0,0.0,0.0,0.0,36985,1549
35729,cg24298860,964,11,92600238,FAT3,0.0,0.0,0.0,0.0,36986,1063
35730,cg06569229,964,11,92601301,FAT3,0.0,0.0,0.0,0.0,36987,1107
35731,cg24954350,964,11,92602408,FAT3,0.0,0.0,0.0,0.0,36988,12807
35732,cg00561674,964,11,92615215,FAT3,0.0,0.0,0.0,0.0,36989,717
35733,cg12156646,964,11,92615932,FAT3,0.0,0.0,0.0,0.0,36990,387
35734,cg00455535,964,11,92616319,FAT3,0.0,0.0,0.0,0.0,36991,799
35735,cg14730524,964,11,92617118,FAT3,0.0,0.0,0.0,0.0,36992,538
35736,cg00228476,964,11,92617656,FAT3,0.0,0.0,0.0,0.0,36993,7086
35737,cg00290101,964,11,92624742,FAT3,0.0,0.0,0.0,0.0,36994,1875870
35738,cg02837456,965,11,94500612,AMOTL1,0.0,0.0,0.0,0.0,36995,137
35739,cg25371036,965,11,94500749,AMOTL1,0.0,0.0,0.0,0.0,36996,554
35740,cg25325038,965,11,94501303,AMOTL1,0.0,0.0,0.0,0.0,36997,64
35741,cg22623080,965,11,94501367,AMOTL1,0.0,0.0,0.0,0.0,36998,2
35742,cg12532343,965,11,94501369,AMOTL1,0.0,0.0,0.0,0.0,36999,15
35743,cg06714320,965,11,94501384,AMOTL1,0.0,0.0,0.0,0.0,37000,3
35744,cg09474081,965,11,94501387,AMOTL1,0.0,0.0,0.0,0.0,37001,74
35745,cg08402652,965,11,94501461,AMOTL1,0.0,0.0,0.0,0.0,37002,175
35746,cg09671810,965,11,94501636,AMOTL1,0.0,0.0,0.0,0.0,37003,82
35747,cg11117364,965,11,94501718,AMOTL1,0.0,0.0,0.0,0.0,37004,290
35748,cg13195923,965,11,94502008,AMOTL1,0.0,0.0,0.0,0.0,37005,341
35749,cg18993847,965,11,94502349,AMOTL1,0.0,0.0,0.0,0.0,37006,39
35750,cg23628232,965,11,94502388,AMOTL1,0.0,0.0,0.0,0.0,37007,136
35751,cg20493960,965,11,94502524,AMOTL1,0.0,0.0,0.0,0.0,37008,34
35752,cg13392687,965,11,94502558,AMOTL1,0.0,0.0,0.0,0.0,37009,100
35753,cg06447552,965,11,94502658,AMOTL1,0.0,0.0,0.0,0.0,37010,146
35754,cg01872024,965,11,94502804,AMOTL1,0.0,0.0,0.0,0.0,37011,20
35755,cg05130679,965,11,94502824,AMOTL1,0.0,0.0,0.0,0.0,37012,55
35756,cg14134256,965,11,94502879,AMOTL1,0.0,0.0,0.0,0.0,37013,1015
35757,cg16943185,965,11,94503894,AMOTL1,0.0,0.0,0.0,0.0,37014,5203
35758,cg05461420,965,11,94509097,AMOTL1,0.0,0.0,0.0,0.0,37015,16089
35759,cg00489066,965,11,94525186,AMOTL1,0.0,0.0,0.0,0.0,37016,7763
35760,cg11429960,965,11,94532949,AMOTL1,0.0,0.0,0.0,0.0,37017,138
35761,cg26992415,965,11,94533087,AMOTL1,0.0,0.0,0.0,0.0,37018,3449
35762,cg23265210,965,11,94536536,AMOTL1,0.0,0.0,0.0,0.0,37019,28218
35763,cg12932306,965,11,94564754,AMOTL1,0.0,0.0,0.0,0.0,37020,5893
35764,cg15616310,965,11,94570647,AMOTL1,0.0,0.0,0.0,0.0,37021,8789
35765,cg18010302,965,11,94579436,AMOTL1,0.0,0.0,0.0,0.0,37022,2688
35766,cg18398009,965,11,94582124,AMOTL1,0.0,0.0,0.0,0.0,37023,15576
35767,ch.11.1980478F,965,11,94597700,AMOTL1,0.0,0.0,0.0,0.0,37024,3254
35768,cg26130242,965,11,94600954,AMOTL1,0.0,0.0,0.0,0.0,37025,955
35769,cg02838432,965,11,94601909,AMOTL1,0.0,0.0,0.0,0.0,37026,547
35770,cg19197652,965,11,94602456,AMOTL1,0.0,0.0,0.0,0.0,37027,7171
35771,cg03259212,965,11,94609627,AMOTL1,0.0,0.0,0.0,0.0,37028,1113899
35772,cg23912098,966,11,95723526,MAML2,0.0,0.0,0.01184600554932065,0.0,37029,33381
35773,cg05900538,966,11,95756907,MAML2,0.0,0.0,0.0,0.0,37030,22547
35774,cg25267808,966,11,95779454,MAML2,0.0,0.0,0.0,0.0,37031,5672
35775,cg18925664,966,11,95785126,MAML2,0.0,0.0,0.0,0.0,37032,14018
35776,cg12376271,966,11,95799144,MAML2,0.0,0.0,0.0,0.0,37033,8681
35777,cg15168000,966,11,95807825,MAML2,0.0,0.0,0.0,0.0,37034,1891
35778,cg10746447,966,11,95809716,MAML2,0.0,0.0,0.0,0.0,37035,36401
35779,cg04677410,966,11,95846117,MAML2,0.0,0.0,0.0,0.0,37036,10541
35780,cg01219426,966,11,95856658,MAML2,0.0,0.0,0.0,0.0,37037,32796
35781,cg15521790,966,11,95889454,MAML2,0.0,0.0,0.0,0.0,37038,4586
35782,cg16509158,966,11,95894040,MAML2,0.0,0.0,0.0,0.0,37039,28256
35783,cg20015401,966,11,95922296,MAML2,0.0,0.0,0.0,0.0,37040,5654
35784,cg01113811,966,11,95927950,MAML2,0.0,0.0,0.0,0.0,37041,26702
35785,cg22637890,966,11,95954652,MAML2,0.0,0.0,0.0,0.0,37042,17127
35786,cg03312059,966,11,95971779,MAML2,0.0,0.0,0.0,0.0,37043,8407
35787,cg02322400,966,11,95980186,MAML2,0.0,0.0,0.0,0.0,37044,7196
35788,cg08141395,966,11,95987382,MAML2,0.0,0.0,0.0,0.0,37045,3586
35789,cg08426823,966,11,95990968,MAML2,0.0,0.0,0.0,0.0,37046,6764
35790,cg22390023,966,11,95997732,MAML2,0.0,0.0,0.0,0.0,37047,29224
35791,cg23866687,966,11,96026956,MAML2,0.0,0.0,0.0,0.0,37048,20742
35792,cg01093786,966,11,96047698,MAML2,0.0,0.0,0.0,0.0,37049,15406
35793,cg26492847,966,11,96063104,MAML2,0.0,0.0,0.0,0.0,37050,2740
35794,cg03044533,966,11,96065844,MAML2,0.0,0.0,0.0,0.0,37051,5662
35795,cg24088496,966,11,96071506,MAML2,0.0,0.0,0.0,0.0,37052,4992
35796,cg14107975,966,11,96076498,MAML2,0.0,0.0,0.0,0.0,37053,105
35797,cg20662334,966,11,96076603,MAML2,0.0,0.0,0.03472217696147441,0.0,37054,191
35798,cg26328687,966,11,96076794,MAML2,0.0,0.0,0.02000782701275683,0.0,37055,9403049
35799,cg00629688,967,11,105479843,GRIA4,0.0,0.0,0.0,0.0,37056,504
35800,cg06119894,967,11,105480347,GRIA4,0.0,0.0,0.0,0.0,37057,424
35801,cg09147777,967,11,105480771,GRIA4,0.0,0.0,0.0,0.0,37058,17
35802,cg11308643,967,11,105480788,GRIA4,0.0,0.0,0.0,0.0,37059,2
35803,cg12754421,967,11,105480790,GRIA4,0.0,0.0,0.0,0.0,37060,2
35804,cg23676682,967,11,105480792,GRIA4,0.0,0.0,0.0,0.0,37061,187
35805,cg03243226,967,11,105480979,GRIA4,0.0,0.0,0.0,0.0,37062,304
35806,cg15603568,967,11,105481283,GRIA4,0.0,0.0,0.0,0.0,37063,9
35807,cg23559689,967,11,105481292,GRIA4,0.0,0.0,0.0,0.0,37064,14
35808,cg00343633,967,11,105481306,GRIA4,0.0,0.0,0.0,0.0,37065,11
35809,cg03225817,967,11,105481317,GRIA4,0.0,0.0,0.0,0.0,37066,2
35810,cg04747226,967,11,105481319,GRIA4,0.0,0.0,0.0,0.0,37067,3
35811,cg07972135,967,11,105481322,GRIA4,0.0,0.0,0.001294515789501972,0.0,37068,84
35812,cg21217024,967,11,105481406,GRIA4,0.0,0.0,0.0,0.0,37069,103
35813,cg19343464,967,11,105481509,GRIA4,0.0,0.0,0.0,0.0,37070,293
35814,cg09980522,967,11,105481802,GRIA4,0.0,0.0,0.0,0.0,37071,61
35815,cg20073686,967,11,105481863,GRIA4,0.0,0.0,0.01324303691233451,0.0,37072,125
35816,cg20306837,967,11,105481988,GRIA4,0.0,0.0,0.0,0.0,37073,1692
35817,cg05087008,967,11,105483680,GRIA4,0.0,0.0,0.0,0.0,37074,297622
35818,cg09742895,967,11,105781302,GRIA4,0.0,0.0,0.0,0.0,37075,4463
35819,cg07592190,967,11,105785765,GRIA4,0.0,0.0,0.0,0.0,37076,14478
35820,cg21719418,967,11,105800243,GRIA4,0.0,0.0,0.0,0.0,37077,6530
35821,cg09974063,967,11,105806773,GRIA4,0.0,0.0,0.0,0.0,37078,43871
35822,cg11067712,967,11,105850644,GRIA4,0.4185057436696353,0.396714228518313,0.06361712799244965,0.0,37079,715767
35823,cg12800047,968,11,106566411,GUCY1A2,0.0,0.0,0.0,0.0,37080,69662
35824,cg20945509,968,11,106636073,GUCY1A2,0.0,0.0,0.0,0.0,37081,62489
35825,cg10342490,968,11,106698562,GUCY1A2,0.0,0.0,0.0,0.0,37082,60
35826,cg25221281,968,11,106698622,GUCY1A2,0.0,0.0,0.0,0.0,37083,130992
35827,cg16984522,968,11,106829614,GUCY1A2,0.0,0.0,0.0,0.0,37084,58685
35828,cg26898087,968,11,106888299,GUCY1A2,0.0,0.0,0.0,0.0,37085,93
35829,cg02649987,968,11,106888392,GUCY1A2,0.0,0.0,0.0,0.0,37086,264
35830,cg23984434,968,11,106888656,GUCY1A2,0.0,0.0,0.0,0.0,37087,101
